time in s, LocalHeadX, LocalHeadY, LocalHeadZ,LocalHeadEulerX, LocalHeadEulerY, LocalHeadEulerZ, ControllerX, ControllerY, ControllerZ,ControllerEulerX, ControllerEulerY, ControllerEulerZ,PointerHead1X,PointerHead1Y,PointerHead1Z,PointerHand1X,PointerHand1Y,PointerHand1Z,RemoteHeadX, RemoteHeadY, RemoteHeadZ,RemoteHeadEulerX, RemoteHeadEulerY, RemoteHeadEulerZ, RemoteControllerX, RemoteontrollerY, RemoteControllerZ,ControllerEulerX, RemoteControllerEulerY, RemoteControllerEulerZ,PointerHead2X,PointerHead2Y,PointerHead2Z,PointerHand2X,PointerHand2Y,PointerHand2Z
1.040,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.774, 1.263, -2.206,9.035, 35.079, 359.078,0.793, 0.772, -1.959,13.157, 345.021, 15.030,null,null,null,null,null,null
1.080,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.774, 1.263, -2.206,9.035, 35.079, 359.078,0.793, 0.772, -1.959,13.157, 345.021, 15.030,null,null,null,null,null,null
1.120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.774, 1.263, -2.206,9.035, 35.079, 359.078,0.793, 0.772, -1.959,13.157, 345.021, 15.030,null,null,null,null,null,null
1.160,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.774, 1.263, -2.206,9.035, 35.079, 359.078,0.793, 0.772, -1.959,13.157, 345.021, 15.030,null,null,null,null,null,null
1.200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.774, 1.263, -2.206,9.035, 35.079, 359.078,0.793, 0.772, -1.959,13.157, 345.021, 15.030,null,null,null,null,null,null
1.240,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.774, 1.263, -2.206,9.035, 35.079, 359.078,0.793, 0.772, -1.959,13.157, 345.021, 15.030,null,null,null,null,null,null
1.280,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.774, 1.263, -2.206,9.035, 35.079, 359.078,0.793, 0.772, -1.959,13.157, 345.021, 15.030,null,null,null,null,null,null
1.320,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.774, 1.263, -2.206,9.035, 35.079, 359.078,0.793, 0.772, -1.959,13.157, 345.021, 15.030,null,null,null,null,null,null
1.360,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.774, 1.263, -2.206,9.035, 35.079, 359.078,0.793, 0.772, -1.959,13.157, 345.021, 15.030,null,null,null,null,null,null
1.400,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.774, 1.263, -2.206,9.035, 35.079, 359.078,0.793, 0.772, -1.959,13.157, 345.021, 15.030,null,null,null,null,null,null
1.440,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.774, 1.263, -2.206,9.035, 35.079, 359.078,0.793, 0.772, -1.959,13.157, 345.021, 15.030,null,null,null,null,null,null
1.480,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.774, 1.263, -2.206,9.035, 35.079, 359.078,0.793, 0.772, -1.959,13.157, 345.021, 15.030,null,null,null,null,null,null
1.520,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.762, 1.262, -2.191,10.336, 25.059, 358.213,0.792, 0.774, -1.960,13.732, 345.164, 15.203,null,null,null,null,null,null
1.560,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.762, 1.262, -2.191,10.336, 25.059, 358.213,0.792, 0.774, -1.960,13.732, 345.164, 15.203,null,null,null,null,null,null
1.600,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.762, 1.262, -2.191,10.336, 25.059, 358.213,0.792, 0.774, -1.960,13.732, 345.164, 15.203,null,null,null,null,null,null
1.640,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.762, 1.262, -2.191,10.336, 25.059, 358.213,0.792, 0.774, -1.960,13.732, 345.164, 15.203,null,null,null,null,null,null
1.680,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.762, 1.262, -2.191,10.336, 25.059, 358.213,0.792, 0.774, -1.960,13.732, 345.164, 15.203,null,null,null,null,null,null
1.720,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.762, 1.262, -2.191,10.336, 25.059, 358.213,0.792, 0.774, -1.960,13.732, 345.164, 15.203,null,null,null,null,null,null
1.760,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.762, 1.262, -2.191,10.336, 25.059, 358.213,0.792, 0.774, -1.960,13.732, 345.164, 15.203,null,null,null,null,null,null
1.800,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.762, 1.262, -2.191,10.336, 25.059, 358.213,0.792, 0.774, -1.960,13.732, 345.164, 15.203,null,null,null,null,null,null
1.840,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.762, 1.262, -2.191,10.336, 25.059, 358.213,0.792, 0.774, -1.960,13.732, 345.164, 15.203,null,null,null,null,null,null
1.880,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.762, 1.262, -2.191,10.336, 25.059, 358.213,0.792, 0.774, -1.960,13.732, 345.164, 15.203,null,null,null,null,null,null
1.920,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.762, 1.262, -2.191,10.336, 25.059, 358.213,0.792, 0.774, -1.960,13.732, 345.164, 15.203,null,null,null,null,null,null
1.960,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.762, 1.262, -2.191,10.336, 25.059, 358.213,0.792, 0.774, -1.960,13.732, 345.164, 15.203,null,null,null,null,null,null
2.000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.762, 1.262, -2.191,10.336, 25.059, 358.213,0.792, 0.774, -1.960,13.732, 345.164, 15.203,null,null,null,null,null,null
2.040,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.762, 1.262, -2.191,10.336, 25.059, 358.213,0.792, 0.774, -1.960,13.732, 345.164, 15.203,null,null,null,null,null,null
2.080,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.762, 1.262, -2.191,10.336, 25.059, 358.213,0.792, 0.774, -1.960,13.732, 345.164, 15.203,null,null,null,null,null,null
2.120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.762, 1.262, -2.191,10.336, 25.059, 358.213,0.792, 0.774, -1.960,13.732, 345.164, 15.203,null,null,null,null,null,null
2.160,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.762, 1.262, -2.191,10.336, 25.059, 358.213,0.792, 0.774, -1.960,13.732, 345.164, 15.203,null,null,null,null,null,null
2.200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.762, 1.262, -2.191,10.336, 25.059, 358.213,0.792, 0.774, -1.960,13.732, 345.164, 15.203,null,null,null,null,null,null
2.240,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.762, 1.262, -2.191,10.336, 25.059, 358.213,0.792, 0.774, -1.960,13.732, 345.164, 15.203,null,null,null,null,null,null
2.280,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.762, 1.262, -2.191,10.336, 25.059, 358.213,0.792, 0.774, -1.960,13.732, 345.164, 15.203,null,null,null,null,null,null
